reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tokens,tokens_stopword_rm,tokens_stemmed,clean_text,raw_polarity,raw_subjectivity,clean_polarity,clean_subjectivity,sentiment_polarity,sentiment_subjective,wordCount,uppercaseCharCount,specialCharCount,sentiment_rating
d831498f-23da-4e19-8bc1-46ea1e81bb69,sg***di,https://play-lh.googleusercontent.com/a-/ALV-UjX9Ju6LC7KBT6dQjWPJJeOBP8UQkZjb4vg19ak0VLyQKL27f6z9,mantab,5,0,1.2.1,2025-03-12 15:03:42,,,1.2.1,['mantab'],['mantab'],['mantab'],mantab,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Positive
8c1238c6-a91c-46bf-96a6-2e516cf493c0,ki*****dy,https://play-lh.googleusercontent.com/a/ACg8ocLLP0IXvMGKdG_FHPN72V9GtVj7Mh7RU061m_veBTVOhiGjcQ=mo,"tolong sebelum launching aplikasi harap siapkan servernya, jaringan normal dibilanng unstable connection",1,3,1.2.1,2025-02-15 05:44:31,,,1.2.1,"['tolong', 'sebelum', 'launching', 'aplikasi', 'harap', 'siapkan', 'servernya,', 'jaringan', 'normal', 'dibilanng', 'unstable', 'connection']","['launching', 'aplikasi', 'harap', 'siapkan', 'servernya,', 'jaringan', 'normal', 'dibilanng', 'unstable', 'connection']","['tolong', 'sebelum', 'launching', 'aplikasi', 'harap', 'siapkan', 'servernya,', 'jaringan', 'normal', 'dibilanng', 'unstable', 'connection']","tolong sebelum launching aplikasi harap siapkan servernya, jaringan normal dibilanng unstable connection",0.15,0.6499999999999999,0.15,0.6499999999999999,0.15,0.6499999999999999,12,0,1,Negative
c5a9b50f-d9b5-49e0-b200-c917ed88ad94,Ry**********an,https://play-lh.googleusercontent.com/a-/ALV-UjXGIJ0OcWQShH-PVo4A58TJgzjbTRPR8XlmYPyGrw0iPtTwKepe,"aplikasi pemerintah,, tp bayar pakai astrapay punya swasta!!, knp g pakai qris atau bank bumn??? aneh",1,2,1.2.1,2025-02-03 17:38:58,,,1.2.1,"['aplikasi', 'pemerintah,,', 'tp', 'bayar', 'pakai', 'astrapay', 'punya', 'swasta!!,', 'knp', 'g', 'pakai', 'qris', 'atau', 'bank', 'bumn???', 'aneh']","['aplikasi', 'pemerintah,,', 'tp', 'bayar', 'pakai', 'astrapay', 'punya', 'swasta!!,', 'knp', 'g', 'pakai', 'qris', 'bank', 'bumn???', 'aneh']","['aplikasi', 'pemerintah,,', 'tp', 'bayar', 'pakai', 'astrapay', 'punya', 'swasta!!,', 'knp', 'g', 'pakai', 'qris', 'atau', 'bank', 'bumn???', 'aneh']","aplikasi pemerintah,, tp bayar pakai astrapay punya swasta!!, knp g pakai qris atau bank bumn??? aneh",0.0,0.0,0.0,0.0,0.0,0.0,16,0,8,Negative
40b61528-c61d-453b-b3f7-ca86f9fa2634,ri************to,https://play-lh.googleusercontent.com/a-/ALV-UjXFmKnlk5unllfUQn_dxD6PYv0lK-MdbrcqAv0VJaOypZmDyjb_,teman jalan jalan kita,5,0,1.2.1,2024-11-13 22:31:33,,,1.2.1,"['teman', 'jalan', 'jalan', 'kita']","['teman', 'jalan', 'jalan']","['teman', 'jalan', 'jalan', 'kita']",teman jalan jalan kita,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,Positive
d56862b9-118d-4532-a1f7-915738e71190,Mu************ok,https://play-lh.googleusercontent.com/a-/ALV-UjWmkTn3iai6qQkWW3zCwJonFVA8vMhaAiAtgJNAJp02GnIXrPH7,"menurut saya, segala hal yg dibutuhkan di aplikasi ini sudah terpenuhi. semua fitur berfungsi dengan baik. armada bagus dan dalam kondisi prima. stafnya ramah dan informatif. sistem pembayaran menurut saya sudah baik. semoga diikuti fasilitas halte yg lebih baik lagi.",5,0,1.2.0,2024-10-28 22:43:48,,,1.2.0,"['menurut', 'saya,', 'segala', 'hal', 'yg', 'dibutuhkan', 'di', 'aplikasi', 'ini', 'sudah', 'terpenuhi.', 'semua', 'fitur', 'berfungsi', 'dengan', 'baik.', 'armada', 'bagus', 'dan', 'dalam', 'kondisi', 'prima.', 'stafnya', 'ramah', 'dan', 'informatif.', 'sistem', 'pembayaran', 'menurut', 'saya', 'sudah', 'baik.', 'semoga', 'diikuti', 'fasilitas', 'halte', 'yg', 'lebih', 'baik', 'lagi.']","['saya,', 'segala', 'yg', 'dibutuhkan', 'aplikasi', 'terpenuhi.', 'semua', 'fitur', 'berfungsi', 'baik.', 'armada', 'bagus', 'kondisi', 'prima.', 'stafnya', 'ramah', 'informatif.', 'sistem', 'pembayaran', 'baik.', 'semoga', 'diikuti', 'fasilitas', 'halte', 'yg', 'lebih', 'baik', 'lagi.']","['menurut', 'saya,', 'segala', 'hal', 'yg', 'dibutuhkan', 'di', 'aplikasi', 'ini', 'sudah', 'terpenuhi.', 'semua', 'fitur', 'berfungsi', 'dengan', 'baik.', 'armada', 'bagus', 'dan', 'dalam', 'kondisi', 'prima.', 'stafnya', 'ramah', 'dan', 'informatif.', 'sistem', 'pembayaran', 'menurut', 'saya', 'sudah', 'baik.', 'semoga', 'diikuti', 'fasilitas', 'halte', 'yg', 'lebih', 'baik', 'lagi.']","menurut saya, segala hal yg dibutuhkan di aplikasi ini sudah terpenuhi. semua fitur berfungsi dengan baik. armada bagus dan dalam kondisi prima. stafnya ramah dan informatif. sistem pembayaran menurut saya sudah baik. semoga diikuti fasilitas halte yg lebih baik lagi.",0.0,0.0,0.0,0.0,0.0,0.0,40,0,7,Positive
9b50088e-f849-46aa-a3e1-388b18e1fb63,Ab**********if,https://play-lh.googleusercontent.com/a/ACg8ocLP8DZk49QOr63-woilNV6Gq5SuPLb4wMmdLOQjV2Jb06WwEw=mo,"transjatim sangat membantu utk kebutuhan masyarakat, tetapi buat masukan setiap minggu sore di terminal bunder selalu terjadi penumpukan penumpang utk bus arah bungurasih, tidak sedikit yang sudah lama antri tidak kebagian bus, harap di berikan solusi, untk perbaikan yg lebih baik, bravo transjatim terimakasih",5,0,1.2.0,2024-10-20 10:58:22,,,1.2.0,"['transjatim', 'sangat', 'membantu', 'utk', 'kebutuhan', 'masyarakat,', 'tetapi', 'buat', 'masukan', 'setiap', 'minggu', 'sore', 'di', 'terminal', 'bunder', 'selalu', 'terjadi', 'penumpukan', 'penumpang', 'utk', 'bus', 'arah', 'bungurasih,', 'tidak', 'sedikit', 'yang', 'sudah', 'lama', 'antri', 'tidak', 'kebagian', 'bus,', 'harap', 'di', 'berikan', 'solusi,', 'untk', 'perbaikan', 'yg', 'lebih', 'baik,', 'bravo', 'transjatim', 'terimakasih']","['transjatim', 'sangat', 'membantu', 'utk', 'kebutuhan', 'masyarakat,', 'buat', 'masukan', 'minggu', 'sore', 'terminal', 'bunder', 'selalu', 'terjadi', 'penumpukan', 'penumpang', 'utk', 'bus', 'arah', 'bungurasih,', 'sedikit', 'lama', 'antri', 'kebagian', 'bus,', 'harap', 'berikan', 'solusi,', 'untk', 'perbaikan', 'yg', 'lebih', 'baik,', 'bravo', 'transjatim', 'terimakasih']","['transjatim', 'sangat', 'membantu', 'utk', 'kebutuhan', 'masyarakat,', 'tetapi', 'buat', 'masukan', 'setiap', 'minggu', 'sore', 'di', 'terminal', 'bunder', 'selalu', 'terjadi', 'penumpukan', 'penumpang', 'utk', 'bus', 'arah', 'bungurasih,', 'tidak', 'sedikit', 'yang', 'sudah', 'lama', 'antri', 'tidak', 'kebagian', 'bus,', 'harap', 'di', 'berikan', 'solusi,', 'untk', 'perbaikan', 'yg', 'lebih', 'baik,', 'bravo', 'transjatim', 'terimakasih']","transjatim sangat membantu utk kebutuhan masyarakat, tetapi buat masukan setiap minggu sore di terminal bunder selalu terjadi penumpukan penumpang utk bus arah bungurasih, tidak sedikit yang sudah lama antri tidak kebagian bus, harap di berikan solusi, untk perbaikan yg lebih baik, bravo transjatim terimakasih",0.0,0.0,0.0,0.0,0.0,0.0,44,0,5,Positive
22129e3a-8906-49e2-b320-ded3e035c8cd,Ze****ea,https://play-lh.googleusercontent.com/a-/ALV-UjXgYW9CP8Jlo7ffyOLvfxwFsyFgS_htYA5xlKTpzl4nOQ6mSh4,"tolong untuk rute bunder - paciran, haltenya bisa disesuaikan lagi. halte bungah harusnya berada di lapangan bungah, lebih mudah bagi penumpang untuk cari makan, cari tempat duduk, cari transportasi lanjutan, jangan di kantor pemerintah, kantor pemerintah jangan dijadikan acuan dong, tolong. terus halte surowiti, harusnya jangan di situ, gaada haltenya, halte eksisting ada di wotan, penumpang biasanya nunggu di wotan. kalian harus survey lagi dimana titik ramai penumpang.",4,0,,2024-10-15 23:03:36,,,,"['tolong', 'untuk', 'rute', 'bunder', '-', 'paciran,', 'haltenya', 'bisa', 'disesuaikan', 'lagi.', 'halte', 'bungah', 'harusnya', 'berada', 'di', 'lapangan', 'bungah,', 'lebih', 'mudah', 'bagi', 'penumpang', 'untuk', 'cari', 'makan,', 'cari', 'tempat', 'duduk,', 'cari', 'transportasi', 'lanjutan,', 'jangan', 'di', 'kantor', 'pemerintah,', 'kantor', 'pemerintah', 'jangan', 'dijadikan', 'acuan', 'dong,', 'tolong.', 'terus', 'halte', 'surowiti,', 'harusnya', 'jangan', 'di', 'situ,', 'gaada', 'haltenya,', 'halte', 'eksisting', 'ada', 'di', 'wotan,', 'penumpang', 'biasanya', 'nunggu', 'di', 'wotan.', 'kalian', 'harus', 'survey', 'lagi', 'dimana', 'titik', 'ramai', 'penumpang.']","['rute', 'bunder', '-', 'paciran,', 'haltenya', 'disesuaikan', 'lagi.', 'halte', 'bungah', 'harusnya', 'berada', 'lapangan', 'bungah,', 'lebih', 'mudah', 'penumpang', 'cari', 'makan,', 'cari', 'tempat', 'duduk,', 'cari', 'transportasi', 'lanjutan,', 'jangan', 'kantor', 'pemerintah,', 'kantor', 'pemerintah', 'jangan', 'dijadikan', 'acuan', 'dong,', 'tolong.', 'terus', 'halte', 'surowiti,', 'harusnya', 'jangan', 'situ,', 'gaada', 'haltenya,', 'halte', 'eksisting', 'wotan,', 'penumpang', 'biasanya', 'nunggu', 'wotan.', 'kalian', 'survey', 'titik', 'ramai', 'penumpang.']","['tolong', 'untuk', 'rute', 'bunder', '-', 'paciran,', 'haltenya', 'bisa', 'disesuaikan', 'lagi.', 'halte', 'bungah', 'harusnya', 'berada', 'di', 'lapangan', 'bungah,', 'lebih', 'mudah', 'bagi', 'penumpang', 'untuk', 'cari', 'makan,', 'cari', 'tempat', 'duduk,', 'cari', 'transportasi', 'lanjutan,', 'jangan', 'di', 'kantor', 'pemerintah,', 'kantor', 'pemerintah', 'jangan', 'dijadikan', 'acuan', 'dong,', 'tolong.', 'terus', 'halte', 'surowiti,', 'harusnya', 'jangan', 'di', 'situ,', 'gaada', 'haltenya,', 'halte', 'eksisting', 'ada', 'di', 'wotan,', 'penumpang', 'biasanya', 'nunggu', 'di', 'wotan.', 'kalian', 'harus', 'survey', 'lagi', 'dimana', 'titik', 'ramai', 'penumpang.']","tolong untuk rute bunder - paciran, haltenya bisa disesuaikan lagi. halte bungah harusnya berada di lapangan bungah, lebih mudah bagi penumpang untuk cari makan, cari tempat duduk, cari transportasi lanjutan, jangan di kantor pemerintah, kantor pemerintah jangan dijadikan acuan dong, tolong. terus halte surowiti, harusnya jangan di situ, gaada haltenya, halte eksisting ada di wotan, penumpang biasanya nunggu di wotan. kalian harus survey lagi dimana titik ramai penumpang.",0.0,0.0,0.0,0.0,0.0,0.0,68,0,16,Positive
85eec22b-57ea-4fcc-9768-2ac773d6e513,Re******ot,https://play-lh.googleusercontent.com/a/ACg8ocLDPNIGYJGhckD7a-UULCaHeeo1tpSlfD-VZsY2Ta_7_1mTOQ=mo,"sangat terbantu, dengan harga 5000 sudah bisa kemana-mana",5,0,1.2.0,2024-10-12 01:28:45,,,1.2.0,"['sangat', 'terbantu,', 'dengan', 'harga', '5000', 'sudah', 'bisa', 'kemana-mana']","['sangat', 'terbantu,', 'harga', '5000', 'kemana-mana']","['sangat', 'terbantu,', 'dengan', 'harga', '5000', 'sudah', 'bisa', 'kemana-mana']","sangat terbantu, dengan harga 5000 sudah bisa kemana-mana",0.0,0.0,0.0,0.0,0.0,0.0,8,0,2,Positive
68541032-fa0d-4f8b-92ee-dada8476332e,Nu********ta,https://play-lh.googleusercontent.com/a-/ALV-UjUQM9dFPmM6hzJp-h0N09-XRnVHwUxi8-WMMK_H8ZWpEinceMc,"payment method hanya astrapay, oh ayolah buatin qris untuk semua transaksi donk. bintang 2 untuk sekarang",2,3,1.2.0,2024-10-03 00:49:07,,,1.2.0,"['payment', 'method', 'hanya', 'astrapay,', 'oh', 'ayolah', 'buatin', 'qris', 'untuk', 'semua', 'transaksi', 'donk.', 'bintang', '2', 'untuk', 'sekarang']","['payment', 'method', 'astrapay,', 'ayolah', 'buatin', 'qris', 'semua', 'transaksi', 'donk.', 'bintang', '2', 'sekarang']","['payment', 'method', 'hanya', 'astrapay,', 'oh', 'ayolah', 'buatin', 'qris', 'untuk', 'semua', 'transaksi', 'donk.', 'bintang', '2', 'untuk', 'sekarang']","payment method hanya astrapay, oh ayolah buatin qris untuk semua transaksi donk. bintang 2 untuk sekarang",0.0,0.0,0.0,0.0,0.0,0.0,16,0,2,Negative
887f7f0e-693f-4fcf-b441-1766a1caae09,Ba************ha,https://play-lh.googleusercontent.com/a/ACg8ocLuKPqLv6KFkdf_5XOhmpYU6kgHSI9ndJCFxnZy3aar_6JrLe0=mo,"untuk yg jur bangkalan - surabaya, kenapa shelter terakhir tangkel 2, kok tidak ada shelter pemberhentian didaerah labang (suramadu) ?",4,0,,2024-10-01 05:56:46,,,,"['untuk', 'yg', 'jur', 'bangkalan', '-', 'surabaya,', 'kenapa', 'shelter', 'terakhir', 'tangkel', '2,', 'kok', 'tidak', 'ada', 'shelter', 'pemberhentian', 'didaerah', 'labang', '(suramadu)', '?']","['yg', 'jur', 'bangkalan', '-', 'surabaya,', 'shelter', 'terakhir', 'tangkel', '2,', 'kok', 'shelter', 'pemberhentian', 'didaerah', 'labang', '(suramadu)', '?']","['untuk', 'yg', 'jur', 'bangkalan', '-', 'surabaya,', 'kenapa', 'shelter', 'terakhir', 'tangkel', '2,', 'kok', 'tidak', 'ada', 'shelter', 'pemberhentian', 'didaerah', 'labang', '(suramadu)', '?']","untuk yg jur bangkalan - surabaya, kenapa shelter terakhir tangkel 2, kok tidak ada shelter pemberhentian didaerah labang (suramadu) ?",0.0,0.0,0.0,0.0,0.0,0.0,20,0,6,Positive
5802359e-bb23-48bf-bb72-2635240c1aea,****,https://play-lh.googleusercontent.com/a-/ALV-UjUAEU0Ln6ICzYxr9A4xoARYrTj0SaC45PQuKf4pQ4xQ39wOMxvVzQ,"pembelian tj reguler hanya bisa astra pay, beda dengan tj luxury bisa qris. harusnya disamakan bisa dengan qris, jangan menyusahkan.",3,2,1.2.0,2024-09-01 17:24:45,,,1.2.0,"['pembelian', 'tj', 'reguler', 'hanya', 'bisa', 'astra', 'pay,', 'beda', 'dengan', 'tj', 'luxury', 'bisa', 'qris.', 'harusnya', 'disamakan', 'bisa', 'dengan', 'qris,', 'jangan', 'menyusahkan.']","['pembelian', 'tj', 'reguler', 'astra', 'pay,', 'beda', 'tj', 'luxury', 'qris.', 'harusnya', 'disamakan', 'qris,', 'jangan', 'menyusahkan.']","['pembelian', 'tj', 'reguler', 'hanya', 'bisa', 'astra', 'pay,', 'beda', 'dengan', 'tj', 'luxury', 'bisa', 'qris.', 'harusnya', 'disamakan', 'bisa', 'dengan', 'qris,', 'jangan', 'menyusahkan.']","pembelian tj reguler hanya bisa astra pay, beda dengan tj luxury bisa qris. harusnya disamakan bisa dengan qris, jangan menyusahkan.",0.0,0.0,0.0,0.0,0.0,0.0,20,0,4,Neutral
384ca189-06e2-40e8-a74d-dd03c894554b,As***************ti,https://play-lh.googleusercontent.com/a-/ALV-UjUFGKhnh5LadPJDu3T2-oHPFlbdHGOrBJCSsARHc03t4ZgKWDxR,"kalo boleh jujur, semua fitur yg ada berjalan dg baik. tetapi maaf aku kasih bintang 4 karena menurut ku. pemesanan tiket di satu aplikasi itu, harus dipesan satu per satu. jadi harusnya ada fitur tambah, pemesanan maksimal 10 tiket. jadi titik henti bisa ini bisa dimana aja kan? terus bisa dilacak real-time. dan ku akui, akurat.",4,7,1.1.5,2024-07-15 20:28:40,,,1.1.5,"['kalo', 'boleh', 'jujur,', 'semua', 'fitur', 'yg', 'ada', 'berjalan', 'dg', 'baik.', 'tetapi', 'maaf', 'aku', 'kasih', 'bintang', '4', 'karena', 'menurut', 'ku.', 'pemesanan', 'tiket', 'di', 'satu', 'aplikasi', 'itu,', 'harus', 'dipesan', 'satu', 'per', 'satu.', 'jadi', 'harusnya', 'ada', 'fitur', 'tambah,', 'pemesanan', 'maksimal', '10', 'tiket.', 'jadi', 'titik', 'henti', 'bisa', 'ini', 'bisa', 'dimana', 'aja', 'kan?', 'terus', 'bisa', 'dilacak', 'real-time.', 'dan', 'ku', 'akui,', 'akurat.']","['kalo', 'jujur,', 'semua', 'fitur', 'yg', 'berjalan', 'dg', 'baik.', 'maaf', 'aku', 'kasih', 'bintang', '4', 'ku.', 'pemesanan', 'tiket', 'satu', 'aplikasi', 'itu,', 'dipesan', 'satu', 'per', 'satu.', 'jadi', 'harusnya', 'fitur', 'tambah,', 'pemesanan', 'maksimal', '10', 'tiket.', 'jadi', 'titik', 'henti', 'aja', 'kan?', 'terus', 'dilacak', 'real-time.', 'ku', 'akui,', 'akurat.']","['kalo', 'boleh', 'jujur,', 'semua', 'fitur', 'yg', 'ada', 'berjalan', 'dg', 'baik.', 'tetapi', 'maaf', 'aku', 'kasih', 'bintang', '4', 'karena', 'menurut', 'ku.', 'pemesanan', 'tiket', 'di', 'satu', 'aplikasi', 'itu,', 'harus', 'dipesan', 'satu', 'per', 'satu.', 'jadi', 'harusnya', 'ada', 'fitur', 'tambah,', 'pemesanan', 'maksimal', '10', 'tiket.', 'jadi', 'titik', 'henti', 'bisa', 'ini', 'bisa', 'dimana', 'aja', 'kan?', 'terus', 'bisa', 'dilacak', 'real-time.', 'dan', 'ku', 'akui,', 'akurat.']","kalo boleh jujur, semua fitur yg ada berjalan dg baik. tetapi maaf aku kasih bintang 4 karena menurut ku. pemesanan tiket di satu aplikasi itu, harus dipesan satu per satu. jadi harusnya ada fitur tambah, pemesanan maksimal 10 tiket. jadi titik henti bisa ini bisa dimana aja kan? terus bisa dilacak real-time. dan ku akui, akurat.",0.0,0.0,0.0,0.0,0.0,0.0,56,0,12,Positive
a8720a38-c616-4633-b494-d70f5bd7abb2,Ni**********ia,https://play-lh.googleusercontent.com/a-/ALV-UjUjWKtSjHIHQg2Mvlm8ac2Of-pa3213mL9AJnewGHfQB9tE3MxI,jam 8 sudah tidak ada bus di bungurasih menuju gresik. informasi tidak diupdate.,1,2,1.1.5,2024-05-18 13:23:40,,,1.1.5,"['jam', '8', 'sudah', 'tidak', 'ada', 'bus', 'di', 'bungurasih', 'menuju', 'gresik.', 'informasi', 'tidak', 'diupdate.']","['jam', '8', 'bus', 'bungurasih', 'menuju', 'gresik.', 'informasi', 'diupdate.']","['jam', '8', 'sudah', 'tidak', 'ada', 'bus', 'di', 'bungurasih', 'menuju', 'gresik.', 'informasi', 'tidak', 'diupdate.']",jam 8 sudah tidak ada bus di bungurasih menuju gresik. informasi tidak diupdate.,0.0,0.0,0.0,0.0,0.0,0.0,13,0,2,Negative
9c26108f-991d-4b83-a95e-9870dfa3a33f,Ab*******************in,https://play-lh.googleusercontent.com/a-/ALV-UjU9mvQY0HPec63ay7qqsD_EiJ8kr2M2BOdS807cID_KipOPxtbG,sangat sangat membantu sekaliii,5,0,,2024-04-13 23:44:02,,,,"['sangat', 'sangat', 'membantu', 'sekaliii']","['sangat', 'sangat', 'membantu', 'sekaliii']","['sangat', 'sangat', 'membantu', 'sekaliii']",sangat sangat membantu sekaliii,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,Positive
a2971c81-2475-4ca3-a36a-4a728568336c,Ag**********an,https://play-lh.googleusercontent.com/a-/ALV-UjX0O7azXnKeROn8SoqKQY_8brY9iQgVC9LxfKNxxOnk8mv5eHla,lumayan membantu untuk tahu schedule bis...tapi sayang belakangan ini sering muncul notifikasi di aplkasi: network reset sehingga gambar bis ydk keliatan di peta. mohon d update atau d perbaiki bugs nya. terimakasih,3,1,1.1.5,2024-03-23 01:00:49,,,1.1.5,"['lumayan', 'membantu', 'untuk', 'tahu', 'schedule', 'bis...tapi', 'sayang', 'belakangan', 'ini', 'sering', 'muncul', 'notifikasi', 'di', 'aplkasi:', 'network', 'reset', 'sehingga', 'gambar', 'bis', 'ydk', 'keliatan', 'di', 'peta.', 'mohon', 'd', 'update', 'atau', 'd', 'perbaiki', 'bugs', 'nya.', 'terimakasih']","['lumayan', 'membantu', 'tahu', 'schedule', 'bis...tapi', 'sayang', 'belakangan', 'sering', 'muncul', 'notifikasi', 'aplkasi:', 'network', 'reset', 'gambar', 'bis', 'ydk', 'keliatan', 'peta.', 'mohon', 'update', 'perbaiki', 'bugs', 'nya.', 'terimakasih']","['lumayan', 'membantu', 'untuk', 'tahu', 'schedule', 'bis...tapi', 'sayang', 'belakangan', 'ini', 'sering', 'muncul', 'notifikasi', 'di', 'aplkasi:', 'network', 'reset', 'sehingga', 'gambar', 'bi', 'ydk', 'keliatan', 'di', 'peta.', 'mohon', 'd', 'update', 'atau', 'd', 'perbaiki', 'bug', 'nya.', 'terimakasih']",lumayan membantu untuk tahu schedule bis...tapi sayang belakangan ini sering muncul notifikasi di aplkasi: network reset sehingga gambar bi ydk keliatan di peta. mohon d update atau d perbaiki bug nya. terimakasih,0.0,0.0,0.0,0.0,0.0,0.0,32,0,6,Neutral
2553b740-a1d6-4929-8cdd-74da0939ee8b,Na***********ri,https://play-lh.googleusercontent.com/a-/ALV-UjVgWE1pyYs9y4HK44FMUXh8XFbuuQVb7QhuE-P4l2PcuX_ZJnA,"terbantu bgt, tp yg masih jd minus terkadang gps g sesuai",5,1,1.1.5,2024-02-21 12:08:06,,,1.1.5,"['terbantu', 'bgt,', 'tp', 'yg', 'masih', 'jd', 'minus', 'terkadang', 'gps', 'g', 'sesuai']","['terbantu', 'bgt,', 'tp', 'yg', 'jd', 'minus', 'terkadang', 'gps', 'g', 'sesuai']","['terbantu', 'bgt,', 'tp', 'yg', 'masih', 'jd', 'minus', 'terkadang', 'gps', 'g', 'sesuai']","terbantu bgt, tp yg masih jd minus terkadang gps g sesuai",-0.1,0.1,-0.1,0.1,-0.1,0.1,11,0,1,Positive
66038b87-d098-45cd-9256-8db88ba2e1e4,Da*****za,https://play-lh.googleusercontent.com/a/ACg8ocKf3ZHihcZtN3qOqKyGCLWxiWob8Qic_1k7MHqBJcnN7hhgsA=mo,🌟,5,0,1.0.8,2024-02-21 11:43:57,,,1.0.8,['🌟'],['🌟'],[''],,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Positive
47498e5f-deaf-4b74-bc5d-f54e5b6a580d,Da*********ji,https://play-lh.googleusercontent.com/a-/ALV-UjVbEPKigHmf25WOHSwBYR0Sp-ftCC7Mjs7s114KAKW37iAg8vJS,aplikasi wajib buat pejuang angkutan umum untuk kegiatan sehari hari,5,0,1.1.4,2024-02-21 03:56:39,,,1.1.4,"['aplikasi', 'wajib', 'buat', 'pejuang', 'angkutan', 'umum', 'untuk', 'kegiatan', 'sehari', 'hari']","['aplikasi', 'wajib', 'buat', 'pejuang', 'angkutan', 'umum', 'kegiatan', 'sehari', 'hari']","['aplikasi', 'wajib', 'buat', 'pejuang', 'angkutan', 'umum', 'untuk', 'kegiatan', 'sehari', 'hari']",aplikasi wajib buat pejuang angkutan umum untuk kegiatan sehari hari,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,Positive
af048476-54e3-4772-9785-c17b3fd1b1d4,De*********************no,https://play-lh.googleusercontent.com/a-/ALV-UjWKJnBV6ZNcintdzuKyglRaGIsop5XxYTff66wbPamT1AKiHE8,"very useful app, good real time tracking!",5,3,,2024-02-21 02:31:45,,,,"['very', 'useful', 'app,', 'good', 'real', 'time', 'tracking!']","['useful', 'app,', 'good', 'real', 'time', 'tracking!']","['very', 'useful', 'app,', 'good', 'real', 'time', 'tracking!']","very useful app, good real time tracking!",0.4466666666666666,0.30000000000000004,0.4466666666666666,0.30000000000000004,0.4466666666666666,0.30000000000000004,7,0,2,Positive
a206159a-6294-4d23-8af0-06af673abe36,Mu***************il,https://play-lh.googleusercontent.com/a-/ALV-UjUGmSBLKe_beLOYuQmQpySthb7LmzRn9N1GH_RCezU0HsXp0vLs9w,"cuma halte gresik doang ya yang bagus, mungkin karena sponsor. saya naikan ratingnya kalau koridor 2 turun di bungur bukan medaeng, dan tiket sudah integrasi sama suroboyo bus.",3,2,1.1.4,2024-01-22 06:50:42,,,1.1.4,"['cuma', 'halte', 'gresik', 'doang', 'ya', 'yang', 'bagus,', 'mungkin', 'karena', 'sponsor.', 'saya', 'naikan', 'ratingnya', 'kalau', 'koridor', '2', 'turun', 'di', 'bungur', 'bukan', 'medaeng,', 'dan', 'tiket', 'sudah', 'integrasi', 'sama', 'suroboyo', 'bus.']","['cuma', 'halte', 'gresik', 'doang', 'bagus,', 'mungkin', 'sponsor.', 'naikan', 'ratingnya', 'kalau', 'koridor', '2', 'turun', 'bungur', 'bukan', 'medaeng,', 'tiket', 'integrasi', 'sama', 'suroboyo', 'bus.']","['cuma', 'halte', 'gresik', 'doang', 'ya', 'yang', 'bagus,', 'mungkin', 'karena', 'sponsor.', 'saya', 'naikan', 'ratingnya', 'kalau', 'koridor', '2', 'turun', 'di', 'bungur', 'bukan', 'medaeng,', 'dan', 'tiket', 'sudah', 'integrasi', 'sama', 'suroboyo', 'bus.']","cuma halte gresik doang ya yang bagus, mungkin karena sponsor. saya naikan ratingnya kalau koridor 2 turun di bungur bukan medaeng, dan tiket sudah integrasi sama suroboyo bus.",0.0,0.0,0.0,0.0,0.0,0.0,28,0,4,Neutral
8d4ede92-1bfc-498e-ad24-8ba82ecea0b9,ke*******ra,https://play-lh.googleusercontent.com/a-/ALV-UjV6nEkE5fZ4XR10tgZeuCzKLScVSo3XgNVSp26MCvhAfVOWe4fiPg,itu koridor 2 bodoh banget,1,1,1.1.3,2023-11-28 12:16:26,,,1.1.3,"['itu', 'koridor', '2', 'bodoh', 'banget']","['koridor', '2', 'bodoh', 'banget']","['itu', 'koridor', '2', 'bodoh', 'banget']",itu koridor 2 bodoh banget,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,Negative
